Close,High,Low,Open,Volume
1204.48999,1204.48999,1178.859985,1178.859985,4272850000
1192.76001,1204.219971,1180.530029,1204.219971,5071600000
1193.890015,1208.469971,1184.359985,1192.890015,4388340000
1140.650024,1189.619995,1131.030029,1189.619995,3234810000
1123.530029,1154.540039,1122.050049,1140.469971,5167560000
1123.819946,1145.48999,1121.089966,1123.550049,5436260000
1162.349976,1162.349976,1124.359985,1124.359985,5013170000
1177.599976,1178.560059,1156.300049,1162.160034,5315310000
1159.27002,1190.680054,1155.469971,1176.689941,5748420000
1176.800049,1181.22998,1135.910034,1158.849976,5035320000
1210.079956,1210.280029,1177.910034,1177.910034,4228070000
1212.920044,1220.099976,1195.77002,1209.76001,4572570000
1218.890015,1230.709961,1209.349976,1213,5267840000
1204.420044,1229.290039,1203.849976,1219.119995,4780410000
1173.969971,1203.900024,1170.560059,1203.900024,4401740000
1165.23999,1173.969971,1140.130005,1173.969971,5103980000
1198.619995,1198.619995,1165.849976,1165.849976,4441040000
1185.900024,1204.400024,1183.339966,1197.97998,4465170000
1154.22998,1185.369995,1148.369995,1185.369995,4586370000
1162.27002,1162.52002,1136.069946,1153.5,5168550000
1172.869995,1176.410034,1157.439941,1162.589966,4681370000
1188.680054,1202.380005,1162.72998,1173.319946,4986740000
1209.109985,1209.109985,1189.439941,1189.439941,4479730000
1216.01001,1220.060059,1204.459961,1209.209961,5248890000
1204.089966,1214.98999,1188.359985,1214.98999,4254190000
1202.089966,1220.390015,1201.290039,1204.5,4315610000
1166.76001,1206.300049,1166.209961,1203.630005,4728550000
1129.560059,1164.550049,1114.219971,1164.550049,6703140000
1136.430054,1141.719971,1121.359985,1128.819946,5639930000
1162.949951,1164.189941,1131.069946,1136.910034,4762830000
1175.380005,1195.859985,1163.319946,1163.319946,5548130000
1151.060059,1184.709961,1150.400024,1175.390015,4787920000
1160.400024,1175.869995,1139.930054,1151.73999,5285740000
1131.420044,1159.930054,1131.339966,1159.930054,4416790000
1099.22998,1138.98999,1098.920044,1131.209961,5670340000
1123.949951,1125.119995,1074.77002,1097.420044,3714670000
1144.030029,1146.069946,1115.680054,1124.030029,2510620000
1164.969971,1165.550049,1134.949951,1144.109985,5098330000
1155.459961,1171.400024,1150.26001,1165.030029,5580380000
1194.890015,1194.910034,1158.150024,1158.150024,4446800000
1195.540039,1199.23999,1187.300049,1194.599976,4424500000
1207.25,1220.25,1196.189941,1196.189941,5355360000
1203.660034,1207.459961,1190.579956,1206.959961,4436270000
1224.579956,1224.609985,1205.650024,1205.650024,4116690000
1200.859985,1224.469971,1198.550049,1224.469971,4300700000
1225.380005,1233.099976,1191.47998,1200.75,4840170000
1209.880005,1229.640015,1206.310059,1223.459961,4846390000
1215.390015,1219.530029,1197.339966,1209.920044,4870290000
1238.25,1239.030029,1215.390015,1215.390015,4980770000
1254.189941,1256.550049,1238.719971,1238.719971,4309380000
1229.050049,1254.189941,1226.790039,1254.189941,4473970000
1242,1246.280029,1221.060059,1229.170044,4873530000
1284.589966,1292.660034,1243.969971,1243.969971,6367610000
1285.089966,1287.079956,1277.01001,1284.390015,4536690000
1253.300049,1284.959961,1253.160034,1284.959961,4310210000
1218.280029,1251,1215.420044,1251,5645540000
1237.900024,1242.47998,1219.619995,1219.619995,4110530000
1261.150024,1263.209961,1234.810059,1238.25,4849140000
1253.22998,1260.819946,1238.920044,1260.819946,3830650000
1261.119995,1261.699951,1240.75,1253.209961,3429740000
1275.920044,1277.550049,1254.98999,1261.119995,3908490000
1229.099976,1275.180054,1226.640015,1275.180054,4659740000
1239.699951,1246.219971,1227.699951,1229.589966,4002760000
1263.849976,1266.97998,1240.119995,1240.119995,3370180000
1251.780029,1263.849976,1246.680054,1263.849976,3219680000
1257.810059,1264.25,1244.339966,1251.699951,3599300000
1236.910034,1259.609985,1235.670044,1257.810059,4085010000
1216.130005,1237.72998,1209.430054,1236.560059,4596450000
1215.650024,1223.51001,1211.359985,1216.189941,3827610000
1192.97998,1215.619995,1183.160034,1215.619995,4050070000
1188.040039,1196.810059,1181.650024,1192.97998,3911710000
1161.790039,1187.47998,1161.790039,1187.47998,3798940000
1158.670044,1172.660034,1158.660034,1161.410034,1664200000
1192.550049,1197.349976,1158.670044,1158.670044,3920750000
1195.189941,1203.670044,1191.800049,1192.560059,3992650000
1246.959961,1247.109985,1196.719971,1196.719971,5801910000
1244.579956,1251.089966,1239.72998,1246.910034,3818680000
